"region","date","asp","units"
"SanFrancisco","2/8/2015",0.92,928836.58
"SanFrancisco","2/1/2015",0.91,1352027.64
"SanFrancisco","1/25/2015",1.21,713523.24
"SanFrancisco","1/18/2015",1.22,753746.51
"SanFrancisco","1/11/2015",1.03,916450.76
"SanFrancisco","1/4/2015",0.99,907795.89
"Seattle","12/27/2015",1.09,450185.94
"Seattle","12/20/2015",1.15,404862.32
"Seattle","12/13/2015",1.05,454428.03
"Seattle","12/6/2015",0.81,726504.61
"Seattle","11/29/2015",1.17,373309.53
"Seattle","11/22/2015",1.07,426337.91
"Seattle","11/15/2015",0.93,643402.84
"Seattle","11/8/2015",1.06,490827.32
"Seattle","11/1/2015",1.14,435921.23
"Seattle","10/25/2015",1.03,520698.46
"Seattle","10/18/2015",1.08,484106.11
"Seattle","10/11/2015",0.9,640331.58
"Seattle","10/4/2015",1.06,513268.88
"Seattle","9/27/2015",1.1,467791.95
"Seattle","9/20/2015",1.02,590721.74
"Seattle","9/13/2015",1.02,586503.27
"Seattle","9/6/2015",1.17,459793.66
"Seattle","8/30/2015",1.18,446850.83
"Seattle","8/23/2015",1.13,551498.09
"Seattle","8/16/2015",1.15,497526.51
"Seattle","8/9/2015",1.15,523157.29
"Seattle","8/2/2015",1.18,519887.27
"Seattle","7/26/2015",1.29,436208.03
"Seattle","7/19/2015",1.25,491653.57
"Seattle","7/12/2015",1.14,597860.19
"Seattle","7/5/2015",1.35,582037.07
"Seattle","6/28/2015",1.31,496302.98
"Seattle","6/21/2015",1.19,577605
"Seattle","6/14/2015",1.18,615500.43
"Seattle","6/7/2015",1.27,494855.95
"Seattle","5/31/2015",1.12,543908.18
"Seattle","5/24/2015",1.14,577946.53
"Seattle","5/17/2015",1.22,474081.77
"Seattle","5/10/2015",1.08,638696.86
"Seattle","5/3/2015",1.02,687972.03
"Seattle","4/26/2015",1.19,490426.14
"Seattle","4/19/2015",1.13,570030.63
"Seattle","4/12/2015",1.33,396728.35
"Seattle","4/5/2015",1.26,466120.48
"Seattle","3/29/2015",1.22,452743.21
"Seattle","3/22/2015",1.13,514196.67
"Seattle","3/15/2015",1.24,453589.67
"Seattle","3/8/2015",1.24,439846.35
"Seattle","3/1/2015",1.07,613535.33
"Seattle","2/22/2015",1.11,552036.54
"Seattle","2/15/2015",1.33,352335.1
"Seattle","2/8/2015",1.08,488980.65
"Seattle","2/1/2015",0.97,933148.31
"Seattle","1/25/2015",1.26,420124.11
"Seattle","1/18/2015",1.2,463472.52
"Seattle","1/11/2015",1.06,527350.82
"Seattle","1/4/2015",0.97,634522.34
"SouthCarolina","12/27/2015",0.98,251443.08
"SouthCarolina","12/20/2015",1.04,211066.05
"SouthCarolina","12/13/2015",0.96,257166.53
"SouthCarolina","12/6/2015",1.03,233274.4
"SouthCarolina","11/29/2015",0.97,217965.37
"SouthCarolina","11/22/2015",0.99,216767.98
"SouthCarolina","11/15/2015",1.07,224373.12
"SouthCarolina","11/8/2015",1.08,221080.11
"SouthCarolina","11/1/2015",1,280886.82
"SouthCarolina","10/25/2015",1.11,223607.39
"SouthCarolina","10/18/2015",1.12,226246.39
"SouthCarolina","10/11/2015",1.03,267962.33
"SouthCarolina","10/4/2015",1.04,267919.95
"SouthCarolina","9/27/2015",1.08,253422.99
"SouthCarolina","9/20/2015",1.02,312177.28
"SouthCarolina","9/13/2015",1.14,269754.97
"SouthCarolina","9/6/2015",1,353755
"SouthCarolina","8/30/2015",1.15,280699.74
"SouthCarolina","8/23/2015",1.09,310381.51
"SouthCarolina","8/16/2015",1.12,320750.54
"SouthCarolina","8/9/2015",1.05,353930.82
"SouthCarolina","8/2/2015",1.14,309611.87
"SouthCarolina","7/26/2015",1.11,327629.87
"SouthCarolina","7/19/2015",1.05,379505.99
"SouthCarolina","7/12/2015",1.14,320934.33
"SouthCarolina","7/5/2015",1.05,406711.2
"SouthCarolina","6/28/2015",1.11,340424.79
"SouthCarolina","6/21/2015",1.03,392755.13
"SouthCarolina","6/14/2015",1.1,339919.17
"SouthCarolina","6/7/2015",1.04,378845.21
"SouthCarolina","5/31/2015",1.13,322891.36
"SouthCarolina","5/24/2015",1.05,407499.97
"SouthCarolina","5/17/2015",1.09,346700.41
"SouthCarolina","5/10/2015",1.13,329845.26
"SouthCarolina","5/3/2015",0.97,457411.45
"SouthCarolina","4/26/2015",1.1,319659.25
"SouthCarolina","4/19/2015",1.08,322940.72
"SouthCarolina","4/12/2015",1.05,356627.38
"SouthCarolina","4/5/2015",1.1,311646.73
"SouthCarolina","3/29/2015",1.11,284839.51
"SouthCarolina","3/22/2015",1,366680
"SouthCarolina","3/15/2015",1.15,297855.71
"SouthCarolina","3/8/2015",1.14,289679.91
"SouthCarolina","3/1/2015",1.05,337576.71
"SouthCarolina","2/22/2015",1.02,332918.7
"SouthCarolina","2/15/2015",1.11,278514.05
"SouthCarolina","2/8/2015",1.06,282822.72
"SouthCarolina","2/1/2015",0.91,469684.32
"SouthCarolina","1/25/2015",1.06,311348.31
"SouthCarolina","1/18/2015",1.15,276205.95
"SouthCarolina","1/11/2015",1.1,279706.73
"SouthCarolina","1/4/2015",1.01,309024.22
"Spokane","12/27/2015",1.05,67099.38
"Spokane","12/20/2015",1.12,61555.62
"Spokane","12/13/2015",0.99,67431.18
"Spokane","12/6/2015",0.85,100233.67
"Spokane","11/29/2015",1.17,51432.09
"Spokane","11/22/2015",1.12,56013.43
"Spokane","11/15/2015",1,84398.93
"Spokane","11/8/2015",1.08,63821.22
"Spokane","11/1/2015",1.13,60151.68
"Spokane","10/25/2015",1.08,66852.57
"Spokane","10/18/2015",1.13,60732.92
"Spokane","10/11/2015",0.94,88580.07
"Spokane","10/4/2015",0.99,77514.75
"Spokane","9/27/2015",1.09,63902.9
"Spokane","9/20/2015",1.05,79503.08
"Spokane","9/13/2015",1.03,78771.3
"Spokane","9/6/2015",1.08,67101.52
"Spokane","8/30/2015",1.11,61176.91
"Spokane","8/23/2015",1.08,84333.73
"Spokane","8/16/2015",1.15,72392.09
"Spokane","8/9/2015",1.21,70351.29
"Spokane","8/2/2015",1.19,74839.74
"Spokane","7/26/2015",1.18,71150.24
"Spokane","7/19/2015",1.16,77305.34
"Spokane","7/12/2015",1.05,86318.9
"Spokane","7/5/2015",1.22,91195.99
"Spokane","6/28/2015",1.2,81276.47
"Spokane","6/21/2015",1.12,84739.31
"Spokane","6/14/2015",1.13,88579.12
"Spokane","6/7/2015",1.19,79733.85
"Spokane","5/31/2015",1.08,82469.7
"Spokane","5/24/2015",1.07,92664.44
"Spokane","5/17/2015",1.09,77996.78
"Spokane","5/10/2015",1.03,95615.23
"Spokane","5/3/2015",0.98,108051.54
"Spokane","4/26/2015",1.08,80443.94
"Spokane","4/19/2015",1.03,91379.33
"Spokane","4/12/2015",1.21,64529.74
"Spokane","4/5/2015",1.15,73681.06
"Spokane","3/29/2015",1.12,74999.31
"Spokane","3/22/2015",1.1,74725.33
"Spokane","3/15/2015",1.19,71766.04
"Spokane","3/8/2015",1.18,69848.58
"Spokane","3/1/2015",1.03,88304.41
"Spokane","2/22/2015",1.03,85295.41
"Spokane","2/15/2015",1.24,57869.58
"Spokane","2/8/2015",1.03,74139.25
"Spokane","2/1/2015",0.97,135656.36
"Spokane","1/25/2015",1.21,64116.71
"Spokane","1/18/2015",1.18,69600.14
"Spokane","1/11/2015",1.07,70697.07
"Spokane","1/4/2015",1,84612.39
"StLouis","12/27/2015",1.1,152121.37
"StLouis","12/20/2015",1.13,135427.66
"StLouis","12/13/2015",0.99,166083.52
"StLouis","12/6/2015",1.09,147544.08
"StLouis","11/29/2015",1.16,129475.25
"StLouis","11/22/2015",1.15,134989.16
"StLouis","11/15/2015",1.07,160185.59
"StLouis","11/8/2015",1.18,148030.6
"StLouis","11/1/2015",1.21,152077.32
"StLouis","10/25/2015",1.21,151268.28
"StLouis","10/18/2015",1.26,143944.11
"StLouis","10/11/2015",1.15,159011.26
"StLouis","10/4/2015",1.23,151219.39
"StLouis","9/27/2015",1.12,175958.11
"StLouis","9/20/2015",1.24,165255.03
"StLouis","9/13/2015",1.15,200117.98
"StLouis","9/6/2015",1.3,180705.59
"StLouis","8/30/2015",1.32,164716.78
"StLouis","8/23/2015",1.11,202861.68
"StLouis","8/16/2015",0.88,290906.05
"StLouis","8/9/2015",1.15,200794.99
"StLouis","8/2/2015",1.26,184501.15
"StLouis","7/26/2015",1.06,216993.01
"StLouis","7/19/2015",1.2,204464.92
"StLouis","7/12/2015",1.13,233579.7
"StLouis","7/5/2015",1.32,224901.96
"StLouis","6/28/2015",1.17,217234.17
"StLouis","6/21/2015",1.26,198137.18
"StLouis","6/14/2015",1.28,203247.31
"StLouis","6/7/2015",1.3,194667.64
"StLouis","5/31/2015",1.16,247195.62
"StLouis","5/24/2015",1.18,236189.46
"StLouis","5/17/2015",1.32,186936.02
"StLouis","5/10/2015",1.25,218562.94
"StLouis","5/3/2015",1.09,275080.92
"StLouis","4/26/2015",1.37,178200.42
"StLouis","4/19/2015",1.34,184979.95
"StLouis","4/12/2015",1.21,214125.11
"StLouis","4/5/2015",1.36,159461.64
"StLouis","3/29/2015",1.21,198395.76
"StLouis","3/22/2015",1.34,163325.4
"StLouis","3/15/2015",1.33,157799.23
"StLouis","3/8/2015",1.36,147525.59
"StLouis","3/1/2015",1.24,179277.41
"StLouis","2/22/2015",1.32,156112.67
"StLouis","2/15/2015",1.23,169118.65
"StLouis","2/8/2015",1.09,214718.99
"StLouis","2/1/2015",1.1,308371.9
"StLouis","1/25/2015",1.17,176820.49
"StLouis","1/18/2015",1.28,170590.85
"StLouis","1/11/2015",1.29,164917.61
"StLouis","1/4/2015",1.15,198735.26
"Syracuse","12/27/2015",1.36,42344.22
"Syracuse","12/20/2015",1.36,39365.15
"Syracuse","12/13/2015",1.32,50384.57
"Syracuse","12/6/2015",1.17,50632.73
"Syracuse","11/29/2015",1.41,35852.68
"Syracuse","11/22/2015",1.38,39100.45
"Syracuse","11/15/2015",1.21,51725.93
"Syracuse","11/8/2015",1.23,55560.09
"Syracuse","11/1/2015",1.16,55095.62
"Syracuse","10/25/2015",1.26,48971.6
"Syracuse","10/18/2015",1.26,48655.18
"Syracuse","10/11/2015",1.32,45170.5
"Syracuse","10/4/2015",1.34,41904.06
"Syracuse","9/27/2015",1.16,54194.93
"Syracuse","9/20/2015",1.44,37045.75
"Syracuse","9/13/2015",1.44,43060.6
"Syracuse","9/6/2015",1.36,48358.73
"Syracuse","8/30/2015",1.2,53699.67
"Syracuse","8/23/2015",1.44,42933.81
"Syracuse","8/16/2015",1.42,44245.45
"Syracuse","8/9/2015",1.35,51094.98
"Syracuse","8/2/2015",1.48,41000.44
"Syracuse","7/26/2015",1.23,59947.27
"Syracuse","7/19/2015",1.38,59427.83
"Syracuse","7/12/2015",1.25,75144.87
"Syracuse","7/5/2015",1.45,68922.42
"Syracuse","6/28/2015",1.39,63938.81
"Syracuse","6/21/2015",1.4,60370.27
"Syracuse","6/14/2015",1.35,65184.56
"Syracuse","6/7/2015",1.22,69776.51
"Syracuse","5/31/2015",1.36,64839.58
"Syracuse","5/24/2015",1.35,61584.26
"Syracuse","5/17/2015",1.44,69649.85
"Syracuse","5/10/2015",1.34,78708.38
"Syracuse","5/3/2015",1.4,50591.38
"Syracuse","4/26/2015",1.4,48811.05
"Syracuse","4/19/2015",1.4,52800.83
"Syracuse","4/12/2015",1.36,46828.88
"Syracuse","4/5/2015",1.38,50015.81
"Syracuse","3/29/2015",1.29,52419.71
"Syracuse","3/22/2015",1.33,48180.98
"Syracuse","3/15/2015",1.36,42078.58
"Syracuse","3/8/2015",1.28,46199.2
"Syracuse","3/1/2015",1.32,47890.09
"Syracuse","2/22/2015",1.33,42662.65
"Syracuse","2/15/2015",1.35,38750.74
"Syracuse","2/8/2015",1.25,51557.01
"Syracuse","2/1/2015",1.26,57424.15
"Syracuse","1/25/2015",1.37,44517.84
"Syracuse","1/18/2015",1.4,40391.55
"Syracuse","1/11/2015",1.45,42017.49
"Syracuse","1/4/2015",1.33,41143.51
"Tampa","12/27/2015",0.97,376187.98
"Tampa","12/20/2015",1.15,238950.84
"Tampa","12/13/2015",0.96,365643.92
"Tampa","12/6/2015",1.17,227131.21
"Tampa","11/29/2015",0.96,330060.95
"Tampa","11/22/2015",0.97,311784.91
"Tampa","11/15/2015",1.22,236178.67
"Tampa","11/8/2015",1.21,228585.31
"Tampa","11/1/2015",0.97,391514.43
"Tampa","10/25/2015",1.12,234023.9
"Tampa","10/18/2015",1.11,256610
"Tampa","10/11/2015",0.88,402228.35
"Tampa","10/4/2015",0.89,413839.96
"Tampa","9/27/2015",1.13,252128.43
"Tampa","9/20/2015",0.88,432962.29
"Tampa","9/13/2015",1.1,257374.81
"Tampa","9/6/2015",0.91,436528.94
"Tampa","8/30/2015",1.2,262575.33
"Tampa","8/23/2015",1.17,264170.2
"Tampa","8/16/2015",1.17,283647.52
"Tampa","8/9/2015",0.97,427229.44
"Tampa","8/2/2015",1.18,274423.66
"Tampa","7/26/2015",1.16,265367.52
"Tampa","7/19/2015",0.97,421574.42
"Tampa","7/12/2015",1.17,289138.36
"Tampa","7/5/2015",0.95,482088.56
"Tampa","6/28/2015",1.11,325434.49
"Tampa","6/21/2015",0.95,438581.5
"Tampa","6/14/2015",1.17,294964.3
"Tampa","6/7/2015",0.97,433152.31
"Tampa","5/31/2015",1.22,273609.96
"Tampa","5/24/2015",0.99,460041.38
"Tampa","5/17/2015",1.18,275260.08
"Tampa","5/10/2015",1.21,287068.69
"Tampa","5/3/2015",0.97,558113.22
"Tampa","4/26/2015",1.19,304135.67
"Tampa","4/19/2015",1.16,280464.73
"Tampa","4/12/2015",0.99,425033.14
"Tampa","4/5/2015",1.09,354134.22
"Tampa","3/29/2015",1.2,254520.54
"Tampa","3/22/2015",0.97,440106.92
"Tampa","3/15/2015",1.25,257172.84
"Tampa","3/8/2015",1.22,259317.73
"Tampa","3/1/2015",1,373461.94
"Tampa","2/22/2015",1.12,268415.49
"Tampa","2/15/2015",1.21,242478.65
"Tampa","2/8/2015",1.19,236434.37
"Tampa","2/1/2015",0.92,562242.53
"Tampa","1/25/2015",1.21,260471.23
"Tampa","1/18/2015",1.27,228920.62
"Tampa","1/11/2015",1.24,235231.08
"Tampa","1/4/2015",0.97,339909.13
"WestTexNewMexico","12/27/2015",0.71,776404.39
"WestTexNewMexico","12/20/2015",0.83,649885.76
"WestTexNewMexico","12/13/2015",0.78,646041.56
"WestTexNewMexico","12/6/2015",0.74,623231.77
"WestTexNewMexico","11/29/2015",0.81,519028.45
"WestTexNewMexico","11/22/2015",0.78,615077.36
"WestTexNewMexico","11/15/2015",0.71,732695.38
"WestTexNewMexico","11/8/2015",0.76,661405.9
"WestTexNewMexico","11/1/2015",0.8,592115.57
"WestTexNewMexico","10/25/2015",0.82,635873.6
"WestTexNewMexico","10/18/2015",0.81,681501.3
"WestTexNewMexico","10/11/2015",0.89,638486.47
"WestTexNewMexico","10/4/2015",0.85,649050.15
"WestTexNewMexico","9/27/2015",0.79,714977.26
"WestTexNewMexico","9/20/2015",0.78,746249.98
"WestTexNewMexico","9/13/2015",0.75,829727.75
"WestTexNewMexico","9/6/2015",0.8,790420.66
"WestTexNewMexico","8/30/2015",0.82,750669.14
"WestTexNewMexico","8/23/2015",0.8,740213.87
"WestTexNewMexico","8/16/2015",0.77,815638.81
"WestTexNewMexico","8/9/2015",0.74,885883.92
"WestTexNewMexico","8/2/2015",0.79,795371.51
"WestTexNewMexico","7/26/2015",0.81,777883.03
"WestTexNewMexico","7/19/2015",0.76,803340.22
"WestTexNewMexico","7/12/2015",0.77,754672.44
"WestTexNewMexico","7/5/2015",0.78,913360.72
"WestTexNewMexico","6/28/2015",0.71,941135.5
"WestTexNewMexico","6/21/2015",0.74,948942.53
"WestTexNewMexico","6/14/2015",0.7,1035973.14
"WestTexNewMexico","6/7/2015",0.68,1053997.99
"WestTexNewMexico","5/31/2015",0.74,887045.15
"WestTexNewMexico","5/24/2015",0.75,914966.82
"WestTexNewMexico","5/17/2015",0.7,942310.32
"WestTexNewMexico","5/10/2015",0.71,1019160.83
"WestTexNewMexico","5/3/2015",0.74,967144.19
"WestTexNewMexico","4/26/2015",0.74,899632.66
"WestTexNewMexico","4/19/2015",0.7,961001.34
"WestTexNewMexico","4/12/2015",0.76,840314.58
"WestTexNewMexico","4/5/2015",0.76,938880.6
"WestTexNewMexico","3/29/2015",0.74,908323.3
"WestTexNewMexico","3/22/2015",0.85,752576.08
"WestTexNewMexico","3/15/2015",0.75,827795.25
"WestTexNewMexico","3/8/2015",0.73,805731.03
"WestTexNewMexico","3/1/2015",0.84,723488.95
"WestTexNewMexico","2/22/2015",0.85,681409.59
"WestTexNewMexico","2/15/2015",0.78,743066.25
"WestTexNewMexico","2/8/2015",0.72,811664.36
"WestTexNewMexico","2/1/2015",0.71,916367.42
"WestTexNewMexico","1/25/2015",0.8,720800.61
"WestTexNewMexico","1/18/2015",0.8,729795.72
"WestTexNewMexico","1/11/2015",0.92,584896.99
"WestTexNewMexico","1/4/2015",0.75,758118.95
"Albany","12/25/2016",1.52,73341.73
"Albany","12/18/2016",1.53,68938.53
"Albany","12/11/2016",1.49,71777.85
"Albany","12/4/2016",1.48,113031.96
"Albany","11/27/2016",1.52,58171.89
"Albany","11/20/2016",1.56,70089.51
"Albany","11/13/2016",1.62,63608.01
"Albany","11/6/2016",1.63,57178.2
"Albany","10/30/2016",1.46,58375.1
"Albany","10/23/2016",1.19,92080.35
"Albany","10/16/2016",1.4,69060.9
"Albany","10/9/2016",1.13,101087.84
"Albany","10/2/2016",1.51,75480.26
"Albany","9/25/2016",1.62,96853.15
"Albany","9/18/2016",1.39,79513.63
"Albany","9/11/2016",1.37,81473.15
"Albany","9/4/2016",1.44,95456.26
"Albany","8/28/2016",1.18,145323.22
"Albany","8/21/2016",1.43,94882.79
"Albany","8/14/2016",1.2,110528.09
"Albany","8/7/2016",1.48,99683.11
"Albany","7/31/2016",1.61,125586.57
"Albany","7/24/2016",1.46,98321.14
"Albany","7/17/2016",1.31,89228.02
"Albany","7/10/2016",1.11,131630.13
"Albany","7/3/2016",1.42,115907.61
"Albany","6/26/2016",1.5,133086.66
"Albany","6/19/2016",1.42,112817.51
"Albany","6/12/2016",1.38,111394.5
"Albany","6/5/2016",1.47,115857.12
"Albany","5/29/2016",1.49,127812.25
"Albany","5/22/2016",1.34,98863.64
"Albany","5/15/2016",1.36,96924.19
"Albany","5/8/2016",1.27,120194.49
"Albany","5/1/2016",1.03,173781.78
"Albany","4/24/2016",1.18,102490.2
"Albany","4/17/2016",1.22,86433.63
"Albany","4/10/2016",1.46,70253.3
"Albany","4/3/2016",0.85,81694.23
"Albany","3/27/2016",1.49,92529.27
"Albany","3/20/2016",1.32,110401.88
"Albany","3/13/2016",1.18,108264.9
"Albany","3/6/2016",1.27,90633.66
"Albany","2/28/2016",1.26,87822.43
"Albany","2/21/2016",1.28,99817.47
"Albany","2/14/2016",1.13,98008.16
"Albany","2/7/2016",1.07,169614.01
"Albany","1/31/2016",1.16,102038.32
"Albany","1/24/2016",1.22,96089.13
"Albany","1/17/2016",1.26,119972.41
"Albany","1/10/2016",1.28,79121.77
"Albany","1/3/2016",1.03,149038.15
"Atlanta","12/25/2016",0.91,502787.29
"Atlanta","12/18/2016",0.94,463483.07
"Atlanta","12/11/2016",1.06,422026.71
"Atlanta","12/4/2016",1.03,475815.02
"Atlanta","11/27/2016",1.22,372144.31
"Atlanta","11/20/2016",1.14,448936.04
"Atlanta","11/13/2016",1.25,408260.87
"Atlanta","11/6/2016",1.29,393826.35
"Atlanta","10/30/2016",1.26,408314.87
"Atlanta","10/23/2016",1.23,422281.05
"Atlanta","10/16/2016",1.16,459564.78
"Atlanta","10/9/2016",1.23,452109.18
"Atlanta","10/2/2016",1.26,440044.4
"Atlanta","9/25/2016",1.26,435756.8
"Atlanta","9/18/2016",1.01,527700.95
"Atlanta","9/11/2016",0.9,597759.18
"Atlanta","9/4/2016",0.89,614657.03
"Atlanta","8/28/2016",0.95,539642.66
"Atlanta","8/21/2016",0.94,549139.07
"Atlanta","8/14/2016",0.87,666493.32
"Atlanta","8/7/2016",1.04,508354.34
"Atlanta","7/31/2016",0.98,537633.39
"Atlanta","7/24/2016",1,495686.56
"Atlanta","7/17/2016",1.01,474063.61
"Atlanta","7/10/2016",0.92,560865.26
"Atlanta","7/3/2016",0.77,789398.22
"Atlanta","6/26/2016",0.85,606856.8
"Atlanta","6/19/2016",0.78,692767.07
"Atlanta","6/12/2016",0.78,608386.28
"Atlanta","6/5/2016",0.75,691201.38
"Atlanta","5/29/2016",0.78,691344.07
"Atlanta","5/22/2016",0.79,585351.77
"Atlanta","5/15/2016",0.68,755306.53
"Atlanta","5/8/2016",0.81,643699.77
"Atlanta","5/1/2016",0.77,735635.49
"Atlanta","4/24/2016",0.79,654018.81
"Atlanta","4/17/2016",0.89,512348.02
"Atlanta","4/10/2016",0.83,590001.82
"Atlanta","4/3/2016",1.03,423485.95
"Atlanta","3/27/2016",0.98,458635.34
"Atlanta","3/20/2016",0.98,496190.99
"Atlanta","3/13/2016",0.9,588656.86
"Atlanta","3/6/2016",1.03,458837.18
"Atlanta","2/28/2016",0.9,555470.58
"Atlanta","2/21/2016",1.04,417205.77
"Atlanta","2/14/2016",0.97,481484.29
"Atlanta","2/7/2016",0.76,722211
"Atlanta","1/31/2016",1.04,437490.64
"Atlanta","1/24/2016",0.92,528776.51
"Atlanta","1/17/2016",1.04,445089.93
"Atlanta","1/10/2016",0.93,558348.8
"Atlanta","1/3/2016",1.05,449263.47
"BaltimoreWashington","12/25/2016",1.47,550947.61
"BaltimoreWashington","12/18/2016",1.21,691008.74
"BaltimoreWashington","12/11/2016",1.35,599161.08
"BaltimoreWashington","12/4/2016",1.41,566956.23
"BaltimoreWashington","11/27/2016",1.49,539924.84
"BaltimoreWashington","11/20/2016",1.6,566160.06
"BaltimoreWashington","11/13/2016",1.73,559978.64
"BaltimoreWashington","11/6/2016",1.8,537945.82
"BaltimoreWashington","10/30/2016",1.86,522546.62
"BaltimoreWashington","10/23/2016",1.85,584275.61
"BaltimoreWashington","10/16/2016",1.69,638848.04
"BaltimoreWashington","10/9/2016",1.59,676188.97
"BaltimoreWashington","10/2/2016",1.66,672759.7
"BaltimoreWashington","9/25/2016",1.58,678671.71
"BaltimoreWashington","9/18/2016",1.5,732424.67
"BaltimoreWashington","9/11/2016",1.34,885728.19
"BaltimoreWashington","9/4/2016",1.51,762218.08
"BaltimoreWashington","8/28/2016",1.57,732545.7
"BaltimoreWashington","8/21/2016",1.48,727279.79
"BaltimoreWashington","8/14/2016",1.52,742291.98
"BaltimoreWashington","8/7/2016",1.52,746493.74
"BaltimoreWashington","7/31/2016",1.65,698627.62
"BaltimoreWashington","7/24/2016",1.64,719104.08
"BaltimoreWashington","7/17/2016",1.47,730875.32
"BaltimoreWashington","7/10/2016",1.37,831187.91
"BaltimoreWashington","7/3/2016",1.38,844337.61
"BaltimoreWashington","6/26/2016",1.36,830072.5
"BaltimoreWashington","6/19/2016",1.37,850692.3
"BaltimoreWashington","6/12/2016",1.34,850862.92
"BaltimoreWashington","6/5/2016",1.33,860858.18
"BaltimoreWashington","5/29/2016",1.19,890196.73
"BaltimoreWashington","5/22/2016",1.19,837573.29
"BaltimoreWashington","5/15/2016",1.12,901689.79
"BaltimoreWashington","5/8/2016",0.95,1103888.28
"BaltimoreWashington","5/1/2016",1.07,929492.14
"BaltimoreWashington","4/24/2016",1.13,915500.04
"BaltimoreWashington","4/17/2016",1.13,841839.93
"BaltimoreWashington","4/10/2016",1.12,789348.02
"BaltimoreWashington","4/3/2016",1.14,770876.88
"BaltimoreWashington","3/27/2016",1.19,781627.98
"BaltimoreWashington","3/20/2016",1.1,880238.91
"BaltimoreWashington","3/13/2016",1.18,845574.79
"BaltimoreWashington","3/6/2016",1.21,819706.7
"BaltimoreWashington","2/28/2016",1.12,888570.06
"BaltimoreWashington","2/21/2016",1.2,739486.27
"BaltimoreWashington","2/14/2016",1.11,905144.72
"BaltimoreWashington","2/7/2016",1.1,966321
"BaltimoreWashington","1/31/2016",1.11,748107.09
"BaltimoreWashington","1/24/2016",1.09,1022653.39
"BaltimoreWashington","1/17/2016",1.17,836225.86
"BaltimoreWashington","1/10/2016",1.17,780979.13
"BaltimoreWashington","1/3/2016",1.11,816760.46
