"longitude","latitude","housingMedianAge","population","households","medianIncome","medianHouseValue","AveBedrms","AveRooms","AveOccupancy"
-118.37,34.2,34,2488,597,29861,171800,1.02010050251256,3.68341708542714,4.16750418760469
-118.38,34.21,38,1798,405,23182,171200,0.975308641975309,3.36543209876543,4.43950617283951
-118.37,34.2,33,1378,306,28917,170400,1.00980392156863,4.69934640522876,4.50326797385621
-118.36,34.19,11,1512,664,41445,176400,1.0316265060241,4.39909638554217,2.27710843373494
-118.36,34.18,34,995,386,29583,188700,1.09585492227979,3.81088082901554,2.57772020725389
-118.36,34.18,36,1934,599,28784,194900,1.01001669449082,3.72787979966611,3.22871452420701
-118.37,34.18,33,1345,500,31629,198900,1.024,3.658,2.69
-118.37,34.19,19,2203,705,26696,185100,1.1645390070922,4.09929078014184,3.12482269503546
-118.39,34.19,41,1439,461,30491,192000,1.05206073752711,4.33839479392625,3.12147505422993
-118.39,34.19,23,2555,657,20968,162500,1.0806697108067,2.85388127853881,3.88888888888889
-118.39,34.2,19,3483,731,22234,181300,1.00136798905609,2.75239398084815,4.76470588235294
-118.37,34.19,41,2751,836,21000,171600,1.03708133971292,3.49760765550239,3.29066985645933
-118.38,34.19,37,1667,404,24375,176300,0.975247524752475,3.54950495049505,4.12623762376238
-118.38,34.2,32,1044,248,24306,187500,1.1491935483871,4.00403225806452,4.20967741935484
-118.4,34.2,13,3351,1200,36875,211900,1.0775,4.04916666666667,2.7925
-118.4,34.19,37,587,230,36250,181300,1.00434782608696,4.06086956521739,2.55217391304348
-118.4,34.2,30,1987,609,28424,226400,1.07553366174056,3.92775041050903,3.26272577996716
-118.4,34.19,35,1483,574,30395,191300,1.04355400696864,3.79790940766551,2.58362369337979
-118.41,34.19,39,612,247,41429,2e+05,0.979757085020243,4.73279352226721,2.47773279352227
-118.41,34.2,32,2209,610,35164,217200,1.07213114754098,4.48196721311475,3.62131147540984
-118.42,34.2,24,2850,839,19549,221500,1.08224076281287,3.75208581644815,3.3969010727056
-118.41,34.19,42,450,148,39792,193800,0.97972972972973,5.26351351351351,3.04054054054054
-118.42,34.19,34,1997,573,33380,222500,0.99825479930192,4.57591623036649,3.48516579406632
-118.42,34.2,27,3403,948,22377,231700,1.02320675105485,3.37658227848101,3.58966244725738
-118.43,34.2,28,2240,737,30221,290100,1.10583446404342,4.59430122116689,3.0393487109905
-118.42,34.19,33,2318,775,22589,269700,1.01935483870968,4.32645161290323,2.99096774193548
-118.42,34.19,33,2281,786,26165,230800,1.0559796437659,4.1793893129771,2.90203562340967
-118.42,34.18,27,2022,812,31551,225600,1.08374384236453,4.63054187192118,2.49014778325123
-118.42,34.18,31,1626,637,36745,335500,1.01412872841444,4.53218210361068,2.55259026687598
-118.42,34.18,30,856,333,33594,202200,1.06006006006006,3.97297297297297,2.57057057057057
-118.43,34.18,33,1546,597,39099,267500,1.10887772194305,4.55108877721943,2.58961474036851
-118.43,34.18,31,1102,507,38906,282200,1.00591715976331,4.767258382643,2.17357001972387
-118.42,34.18,40,449,166,57143,382400,0.903614457831325,6.10240963855422,2.70481927710843
-118.41,34.19,45,595,228,36625,190700,0.986842105263158,4.85087719298246,2.60964912280702
-118.41,34.18,43,966,323,47171,237900,1.10216718266254,5.69659442724458,2.99071207430341
-118.41,34.18,30,1052,496,30119,262200,1.03427419354839,4.04838709677419,2.12096774193548
-118.41,34.19,37,939,400,28021,224600,1.0625,4.9825,2.3475
-118.4,34.19,30,306,129,41125,216700,0.976744186046512,4.03875968992248,2.37209302325581
-118.4,34.19,35,862,368,36007,261800,0.967391304347826,4.4320652173913,2.34239130434783
-118.4,34.18,32,1912,791,35711,312700,1.13653603034134,4.70796460176991,2.41719342604298
-118.4,34.17,27,1891,871,34013,286000,1.0459242250287,4.11940298507463,2.17106773823192
-118.39,34.19,25,2454,876,29982,204200,1.12899543378995,4.3310502283105,2.8013698630137
-118.39,34.18,42,985,414,29327,240200,0.939613526570048,4.72705314009662,2.3792270531401
-118.39,34.17,26,1599,773,33516,241500,1.05821474773609,4.32729624838292,2.06856403622251
-118.39,34.18,44,220,112,33906,223800,0.8125,4.25892857142857,1.96428571428571
-118.39,34.19,36,627,191,24167,192900,1,4.73298429319372,3.28272251308901
-118.4,34.16,45,471,228,23333,364700,1.09649122807018,5.15789473684211,2.06578947368421
-118.4,34.16,35,501,262,38056,384700,1.08396946564885,5.16793893129771,1.91221374045802
-118.4,34.16,34,1150,551,42989,364700,1.05263157894737,4.78765880217786,2.08711433756806
-118.41,34.16,32,1159,510,63703,465800,0.990196078431373,6,2.27254901960784
-118.41,34.17,35,879,402,46920,330900,1.06467661691542,5.04228855721393,2.1865671641791
-118.38,34.19,42,950,302,27379,181500,0.956953642384106,4.33112582781457,3.14569536423841
-118.38,34.18,40,1396,526,30061,190800,1.07984790874525,3.95247148288973,2.65399239543726
-118.38,34.18,27,3847,1432,21449,165300,1.0663407821229,3.37569832402235,2.68645251396648
-118.38,34.18,24,2251,574,24792,2e+05,1.13414634146341,3.45470383275261,3.92160278745645
-118.38,34.17,33,739,392,28208,238500,1.15816326530612,4.05102040816327,1.88520408163265
-118.39,34.17,40,835,385,36563,222400,0.966233766233766,4.4051948051948,2.16883116883117
-118.37,34.18,36,1217,374,29728,190200,0.997326203208556,4.29946524064171,3.25401069518717
-118.37,34.18,42,643,252,33958,178400,1.19047619047619,4.52380952380952,2.5515873015873
-118.38,34.18,44,473,179,33125,186400,1,5.03351955307263,2.64245810055866
-118.38,34.19,30,736,258,19866,177400,1.02325581395349,3.78682170542636,2.85271317829457
-118.37,34.18,35,2106,746,29228,177300,1.06434316353887,3.95308310991957,2.8230563002681
-118.38,34.18,32,3129,1010,25603,174200,1.04950495049505,3.51782178217822,3.0980198019802
-118.36,34.18,31,1119,334,23056,2e+05,1.05988023952096,3.32035928143713,3.3502994011976
-118.36,34.17,31,1584,466,25234,199500,1.08369098712446,4.16094420600858,3.39914163090129
-118.37,34.17,42,1349,427,32596,191800,0.97423887587822,4.01170960187354,3.15925058548009
-118.41,34.18,35,1631,614,39038,276100,1.07980456026059,4.53583061889251,2.65635179153094
-118.41,34.17,27,1382,615,38750,366100,1.05365853658537,5.32845528455285,2.24715447154472
-118.41,34.18,35,882,406,43750,291700,0.945812807881773,4.86453201970443,2.17241379310345
-118.43,34.17,32,1573,621,34449,292900,1.1207729468599,5.15619967793881,2.53301127214171
-118.43,34.17,35,1130,485,54510,341800,1.04536082474227,6.02474226804124,2.3298969072165
-118.43,34.17,37,794,340,59275,336900,0.973529411764706,5.82941176470588,2.33529411764706
-118.43,34.16,34,1139,463,40347,353600,1.0561555075594,5.3110151187905,2.46004319654428
-118.43,34.16,41,850,490,34208,343400,0.975510204081633,4.18367346938776,1.73469387755102
-118.43,34.16,40,452,187,45690,333900,0.983957219251337,6.06417112299465,2.41711229946524
-118.42,34.15,27,1073,535,51496,365000,1.12523364485981,5.22429906542056,2.00560747663551
-118.42,34.17,31,914,370,61359,359700,0.981081081081081,6.04054054054054,2.47027027027027
-118.42,34.16,28,1963,961,39028,367900,1.08220603537981,4.85327783558793,2.0426638917794
-118.41,34.16,14,372,130,41875,275000,1.15384615384615,4.43846153846154,2.86153846153846
-118.42,34.16,25,1201,545,36641,386100,1.03853211009174,5.08073394495413,2.20366972477064
-118.4,34.17,24,2421,1180,22652,269200,1.08728813559322,3.76525423728814,2.05169491525424
-118.4,34.17,24,2945,1492,33545,221500,1.03753351206434,4.25402144772118,1.97386058981233
-118.39,34.17,28,1351,697,32052,283600,1.07317073170732,4.00286944045911,1.93830703012912
-118.39,34.17,26,2806,1491,31929,265200,1.08048289738431,4.31187122736419,1.88195841716968
-118.39,34.16,46,603,283,51169,414300,0.985865724381625,5.59010600706714,2.13074204946996
-118.39,34.16,37,547,258,51584,444700,1.10852713178295,5.37984496124031,2.12015503875969
-118.38,34.17,30,1359,557,27708,192300,1.11669658886894,3.61938958707361,2.43985637342908
-118.38,34.16,46,1055,585,33177,309400,1.01367521367521,4.45982905982906,1.8034188034188
-118.38,34.16,31,944,474,37312,319400,1.05696202531646,4.63502109704641,1.9915611814346
-118.36,34.17,44,1543,528,23851,194100,1.06060606060606,4.34659090909091,2.92234848484848
-118.37,34.17,15,2683,857,23784,185400,1.17969661610268,3.88214702450408,3.13068844807468
-118.37,34.17,42,377,181,24107,184400,0.94475138121547,3.31491712707182,2.0828729281768
-118.37,34.17,10,1438,429,22756,221400,1.1025641025641,3.33566433566434,3.35198135198135
-118.37,34.17,6,542,321,8198,325000,1.09034267912773,2.66043613707165,1.68847352024922
-118.37,34.16,6,3298,1790,27231,250000,1.12122905027933,3.64581005586592,1.84245810055866
-118.37,34.16,10,1373,680,36128,225000,1.1,3.83235294117647,2.01911764705882
-118.37,34.16,25,1054,578,36375,262500,1.06920415224913,4.23875432525952,1.82352941176471
-118.37,34.16,40,774,352,44122,282300,1.08522727272727,5.60511363636364,2.19886363636364
-118.36,34.16,43,1510,670,24835,274300,1.05820895522388,4.25373134328358,2.25373134328358
-118.36,34.16,32,989,493,40764,325000,1.12778904665314,4.97971602434077,2.00608519269777
-118.37,34.16,17,1808,1041,35051,232400,1.10278578290106,3.98655139289145,1.73679154658982
-118.37,34.16,11,1659,789,31106,209400,1.10392902408112,3.67680608365019,2.10266159695817
-118.36,34.16,45,822,342,51423,322900,0.97953216374269,5.13157894736842,2.40350877192982
-118.36,34.16,42,862,429,43542,417900,1.03030303030303,5.37062937062937,2.00932400932401
-118.35,34.15,35,783,402,41544,500001,0.977611940298508,5.58457711442786,1.94776119402985
-118.43,34.2,20,2824,1053,27730,140500,1.20702754036087,3.88414055080722,2.68186134852802
-118.43,34.21,26,1955,640,41250,226500,1.0484375,4.4796875,3.0546875
-118.44,34.2,28,1198,417,29219,241300,1.0431654676259,4.15347721822542,2.87290167865707
-118.44,34.21,20,4031,1369,32448,221200,1.07888970051132,4.2045288531775,2.94448502556611
-118.45,34.21,30,2172,707,21888,195600,1.03677510608204,3.2970297029703,3.07213578500707
-118.45,34.2,19,2657,1090,29688,202100,1.05504587155963,3.36330275229358,2.43761467889908
-118.46,34.2,13,1867,802,35255,202700,1.01745635910224,3.64837905236908,2.32793017456359
-118.46,34.21,7,1456,535,35000,186900,1.22803738317757,3.88971962616822,2.7214953271028
-118.47,34.21,34,1805,584,29735,220000,1.03253424657534,4.3013698630137,3.09075342465753
-118.47,34.2,20,2475,1002,29025,229100,1.14071856287425,3.9311377245509,2.47005988023952
-118.48,34.21,25,2077,649,33864,197400,1.11402157164869,4.43605546995378,3.20030816640986
-118.48,34.2,26,1545,513,28974,189900,1.08966861598441,3.95126705653021,3.01169590643275
-118.48,34.22,22,3618,1092,21974,93800,1.11172161172161,3.14102564102564,3.31318681318681
-118.49,34.21,25,746,420,13565,225000,1.06904761904762,2.69285714285714,1.77619047619048
-118.49,34.19,23,1809,553,31667,202000,1.03254972875226,3.77396021699819,3.27124773960217
-118.49,34.2,35,515,202,52118,215800,1.01980198019802,5.49009900990099,2.54950495049505
-118.5,34.2,34,938,305,39150,217700,1.12786885245902,5.30163934426229,3.07540983606557
-118.48,34.2,12,2258,967,24375,255400,1.11995863495346,3.9617373319545,2.33505687693899
-118.48,34.2,23,2249,777,26957,191700,1.11196911196911,3.66795366795367,2.89446589446589
-118.48,34.19,20,3809,1381,28646,221100,1.15423606082549,4.12671976828385,2.75814627081825
-118.48,34.19,36,1132,423,38833,210400,1,4.86524822695035,2.67612293144208
-118.47,34.2,25,2723,1195,27118,281700,1.23598326359833,3.84100418410042,2.27866108786611
-118.47,34.19,33,2113,843,38920,292900,1.11862396204033,4.60142348754448,2.50652431791222
-118.45,34.2,27,1039,455,25562,190500,0.989010989010989,3.45494505494506,2.28351648351648
-118.45,34.2,18,2099,742,25842,230800,1.07816711590296,3.67789757412399,2.8288409703504
-118.46,34.2,22,2519,1258,30893,205600,1.0731319554849,3.85930047694754,2.00238473767886
-118.45,34.19,37,739,253,24667,192200,1.00395256916996,4.24110671936759,2.92094861660079
-118.46,34.19,20,4826,1632,27237,233500,1.11519607843137,3.67156862745098,2.95710784313725
-118.46,34.19,35,779,309,61142,256300,0.954692556634304,4.8252427184466,2.5210355987055
-118.43,34.2,29,1942,679,31118,238100,1.0220913107511,4.49337260677467,2.860088365243
-118.44,34.2,36,1544,554,27375,234900,1.12454873646209,4.87003610108303,2.7870036101083
-118.44,34.2,35,1628,495,25197,225600,0.965656565656566,3.46868686868687,3.28888888888889
-118.44,34.2,17,2517,889,29360,232500,1.06861642294713,3.30033745781777,2.83127109111361
-118.43,34.19,27,1827,712,41250,245500,1.03792134831461,4.8314606741573,2.56601123595506
-118.44,34.19,37,983,347,50000,243600,0.99135446685879,4.36887608069164,2.8328530259366
-118.44,34.19,19,2278,835,26709,215500,1.14850299401198,4.17604790419162,2.72814371257485
-118.44,34.19,29,1143,438,24583,199100,1.04794520547945,3.65068493150685,2.60958904109589
-118.43,34.18,22,1254,572,26364,271100,0.993006993006993,3.58741258741259,2.19230769230769
-118.44,34.18,36,1206,528,22326,221000,0.939393939393939,3.93371212121212,2.28409090909091
-118.44,34.19,11,2166,768,28910,178100,1.23828125,3.76432291666667,2.8203125
-118.44,34.18,17,2423,556,21977,154200,1.06474820143885,2.78057553956835,4.35791366906475
-118.45,34.19,11,2466,855,22264,181300,1.05263157894737,2.89941520467836,2.88421052631579
-118.45,34.18,22,3350,713,20192,158300,1.15848527349229,3.52875175315568,4.6984572230014
-118.46,34.18,27,2038,718,30877,174200,1.00139275766017,3.59610027855153,2.83844011142061
-118.47,34.19,41,495,196,50929,225000,1,5.63265306122449,2.52551020408163
-118.45,34.18,39,839,380,37171,228800,1.02105263157895,4.76315789473684,2.20789473684211
-118.45,34.18,34,861,417,36875,246400,1.0599520383693,4.41966426858513,2.06474820143885
-118.46,34.18,33,844,397,45081,251400,0.972292191435768,4.51133501259446,2.12594458438287
-118.46,34.18,35,1336,419,34583,253200,1.10978520286396,4.34128878281623,3.18854415274463
-118.44,34.18,35,550,256,22461,215000,1.0546875,3.796875,2.1484375
-118.44,34.17,25,1941,958,38081,286700,1.18371607515658,5.18371607515658,2.02609603340292
-118.45,34.18,33,1021,450,36019,225000,1.08,4.61555555555556,2.26888888888889
-118.43,34.18,25,2328,1017,26238,210000,1.08652900688299,3.76597836774828,2.28908554572271
-118.44,34.18,33,1056,391,43750,286100,1.05882352941176,5.43989769820972,2.70076726342711
-118.43,34.17,33,933,412,26979,266000,0.980582524271845,4.0752427184466,2.26456310679612
-118.43,34.17,34,906,429,44464,353100,0.988344988344988,5.08158508158508,2.11188811188811
-118.43,34.17,42,284,113,112093,500001,0.902654867256637,6.87610619469027,2.51327433628319
-118.44,34.17,29,1085,599,32763,279400,1.07178631051753,4.48247078464107,1.81135225375626
-118.43,34.16,34,1233,476,40474,379700,0.98109243697479,5.50840336134454,2.59033613445378
-118.44,34.16,35,1362,623,41218,328500,1.03049759229535,4.9438202247191,2.18619582664526
-118.44,34.16,33,580,311,40391,337500,1.03536977491961,5.19614147909968,1.86495176848875
-118.45,34.16,22,2237,1220,37105,272600,1.11311475409836,4.08360655737705,1.83360655737705
-118.45,34.17,21,996,470,32386,277300,1.12127659574468,4.57872340425532,2.11914893617021
-118.45,34.17,33,1388,658,43333,261300,1.04407294832827,4.7112462006079,2.10942249240122
-118.46,34.17,24,1463,620,41875,309300,1.08870967741935,4.53870967741936,2.35967741935484
-118.46,34.17,22,2620,1610,31478,273700,1.07888198757764,4.16583850931677,1.62732919254658
-118.45,34.16,33,1035,492,44750,314800,1.01626016260163,5.17073170731707,2.10365853658537
-118.46,34.16,28,1173,545,44423,280400,1.14128440366972,5.12844036697248,2.15229357798165
-118.46,34.16,26,1098,540,43839,299100,1.19814814814815,4.71851851851852,2.03333333333333
-118.54,34.21,22,4876,1697,28750,227100,1.07601649970536,3.57336476134355,2.8733058338244
-118.54,34.21,32,1596,547,39886,199200,1.03473491773309,4.74040219378428,2.91773308957952
-118.54,34.22,35,1000,309,46731,224100,0.970873786407767,5.38511326860841,3.23624595469256
-118.54,34.2,37,1012,366,41597,201600,0.953551912568306,4.37158469945355,2.76502732240437
-118.54,34.19,33,1242,419,41319,203700,1.08114558472554,5.26252983293556,2.96420047732697
-118.51,34.22,36,1334,472,43462,222100,1.10805084745763,5.91949152542373,2.82627118644068
-118.5,34.21,36,629,245,49643,236100,0.93469387755102,5.11836734693878,2.56734693877551
-118.5,34.21,36,817,308,55675,215900,1.00649350649351,5.37662337662338,2.6525974025974
-118.51,34.22,36,1156,392,41850,209200,0.987244897959184,4.97959183673469,2.94897959183673
-118.51,34.21,36,1064,398,47000,223600,1.05778894472362,6.02010050251256,2.67336683417085
-118.51,34.22,36,766,272,48646,213200,1.04779411764706,5.48897058823529,2.81617647058824
-118.52,34.22,35,959,226,50282,195400,0.982300884955752,5.64159292035398,4.24336283185841
-118.52,34.22,35,1052,248,55209,203300,1.09677419354839,6.53225806451613,4.24193548387097
-118.52,34.21,36,1490,427,43261,206700,0.992974238875878,5.60655737704918,3.48946135831382
-118.52,34.21,34,762,282,51265,211000,1.06028368794326,5.89716312056738,2.70212765957447
-118.53,34.22,29,2630,867,46607,199800,0.97923875432526,4.73010380622837,3.03344867358708
-118.53,34.21,18,1855,725,29389,213200,1.09793103448276,4.30896551724138,2.55862068965517
-118.55,34.21,35,1427,434,50623,246400,1.12903225806452,5.97235023041475,3.28801843317972
-118.56,34.22,35,1041,317,44271,205100,1.03785488958991,5.81388012618297,3.28391167192429
-118.56,34.21,36,788,248,35333,196800,0.975806451612903,5.18548387096774,3.17741935483871
-118.56,34.22,34,819,306,43194,197000,0.96078431372549,5.22549019607843,2.67647058823529
-118.55,34.21,33,2097,810,38247,208700,1.03456790123457,4.82716049382716,2.58888888888889
-118.56,34.21,13,4126,1773,37313,189800,1.04286520022561,4.6965595036661,2.32712915961647
